noun,adj,turker_judgment,wiki_similarity,ldp_similarity
top,gold,3.0,0.36416810750961304,0.3872626721858978
orange,gold,2.5,0.47418031096458435,0.48226630687713623
bag,gold,3.0,0.4443737864494324,0.21732348203659058
balloon,gold,3.0,0.33786267042160034,0.41446301341056824
tree,gold,1.6666666666666667,0.3348534107208252,0.23242336511611938
dragon,gold,2.75,0.44301170110702515,0.42703649401664734
bow,gold,3.0,0.3180815577507019,0.4222381114959717
shoe,gold,2.75,0.3777846097946167,0.2330649197101593
sky,gold,2.0,0.43158847093582153,0.354562371969223
bean,gold,2.75,0.390924870967865,0.5382134914398193
card,gold,3.0,0.3883782625198364,0.20945952832698822
glass,gold,2.0,0.3977257311344147,0.37379172444343567
hill,gold,2.6,0.35518762469291687,0.08517026156187057
dinosaur,gold,1.25,0.3061184287071228,0.41068190336227417
map,gold,2.0,0.33992043137550354,0.3969937264919281
cap,gold,2.25,0.3846645951271057,0.3224160671234131
coin,gold,4.0,0.5039345026016235,0.34930291771888733
mountain,gold,1.5,0.4565916359424591,0.23141250014305115
window,gold,2.0,0.2766631543636322,0.0784839540719986
gift,gold,2.25,0.3915477693080902,0.4408348500728607
guy,gold,1.0,0.2958396077156067,0.013866668567061424
helmet,gold,2.5,0.37885674834251404,0.2548903524875641
tooth,gold,2.75,0.4277518093585968,0.27992433309555054
horse,light,2.75,0.38540005683898926,0.4350994825363159
car,light,3.25,0.35875052213668823,0.5131127834320068
ball,light,3.75,0.3813076317310333,0.38985052704811096
guy,light,3.5,0.3413052260875702,0.32550498843193054
truck,light,3.25,0.42665672302246094,0.3096078336238861
candle,light,4.666666666666667,0.5451816916465759,0.3821145296096802
phone,light,5.333333333333333,0.3036821782588959,0.4316566288471222
ribbon,light,3.5,0.36216500401496887,0.4818933606147766
color,light,3.0,0.45696398615837097,0.23535893857479095
floor,light,3.0,0.35773807764053345,0.3694034814834595
jacket,light,4.75,0.4202904999256134,0.31489139795303345
night,light,2.25,0.49330389499664307,0.011509239673614502
crayon,light,3.3333333333333335,0.3357192575931549,0.49864310026168823
message,light,2.6666666666666665,0.34123343229293823,0.19630496203899384
coffee,light,3.3333333333333335,0.3381021320819855,0.17517320811748505
movie,light,2.25,0.37242794036865234,0.29810798168182373
jeans,pajamas,2.6,0.5706772804260254,0.6778489351272583
garage,rusty,3.0,0.2908947765827179,0.10553784668445587
bucket,rusty,2.75,0.425881028175354,0.08254622668027878
ocean,salty,6.5,0.5021248459815979,0.338778555393219
wave,salty,4.0,0.2887935936450958,0.20078083872795105
chicken,salty,2.5,0.3909740149974823,0.2960582673549652
chip,salty,4.0,0.3281324803829193,0.5292203426361084
sandwich,salty,3.0,0.40007317066192627,0.2708145081996918
sweet,salty,3.5,0.6406151652336121,0.4858669638633728
bear,snowy,2.25,0.2814493179321289,0.20031487941741943
day,snowy,2.5,0.36411046981811523,0.04866121709346771
horse,wooden,2.6666666666666665,0.4637034237384796,0.23236359655857086
shoe,wooden,2.25,0.4576762020587921,0.1505981832742691
barrel,wooden,5.5,0.43724325299263,0.5757153034210205
button,wooden,2.5,0.3421393036842346,0.2542668282985687
coat,wooden,1.75,0.3812100291252136,0.11787337809801102
book,wooden,1.75,0.38186612725257874,0.023480942472815514
spoon,wooden,3.0,0.590776264667511,0.31192076206207275
board,wooden,4.25,0.4769577383995056,0.34122541546821594
kitchen,wooden,2.5,0.4777495861053467,0.08211695402860641
knife,wooden,2.0,0.46892520785331726,0.28991976380348206
piece,wooden,3.5,0.43832331895828247,0.15684573352336884
pot,wooden,2.0,0.39208999276161194,0.3681849539279938
tooth,wooden,1.75,0.4454897344112396,0.2692418396472931
track,wooden,2.75,0.37048980593681335,0.190580815076828
fireman,wooden,1.5,0.3518168330192566,0.2519356310367584
train,wooden,3.25,0.4273950159549713,0.1876896321773529
arm,wooden,2.5,0.3947082459926605,-0.002392388880252838
hammer,wooden,4.25,0.4388153851032257,0.5126002430915833
chair,wooden,5.0,0.4809110462665558,0.003858341835439205
guy,wooden,1.25,0.3622567057609558,0.06651641428470612
leg,wooden,2.0,0.4269862771034241,0.027255140244960785
animal,wooden,2.5,0.40206289291381836,0.269907146692276
popsicle,wooden,4.0,0.3732311427593231,0.2965390384197235
sled,wooden,4.5,0.4311910569667816,0.3676450252532959
stick,wooden,6.0,0.5017903447151184,0.22083300352096558
sword,wooden,2.5,0.47048503160476685,0.24986402690410614
floor,wooden,4.0,0.4337315261363983,0.09097497165203094
hand,wooden,1.75,0.441616415977478,0.08268460631370544
stool,wooden,4.0,0.45386144518852234,0.18662020564079285
wood,wooden,6.75,0.6998946666717529,0.4096106290817261
mom,blind,2.3333333333333335,0.2859404683113098,-0.1905234158039093
mommy,blind,2.5,0.2917012870311737,-0.20346005260944366
mouse,blind,2.25,0.35354238748550415,0.17283760011196136
mountain,icy,3.8,0.38116657733917236,0.2480582296848297
penguin,icy,4.5,0.34381553530693054,0.518612802028656
sea,icy,2.75,0.4016490876674652,0.45284366607666016
drink,icy,4.75,0.32810693979263306,0.10085202753543854
planet,icy,2.75,0.3792012929916382,0.5394531488418579
ring,icy,3.0,0.30592846870422363,0.144268199801445
cake,concrete,1.3333333333333333,0.3271596133708954,0.4415396451950073
feather,concrete,1.0,0.23289115726947784,0.5816770195960999
flower,concrete,1.0,0.31228333711624146,0.31332579255104065
piece,crispy,2.25,0.3190026581287384,0.025124115869402885
bagel,crispy,2.75,0.41640031337738037,0.26865154504776
worm,crispy,2.25,0.3049185574054718,0.3796404004096985
meat,juicy,4.5,0.4576544463634491,0.48388832807540894
pineapple,juicy,5.5,0.4261980652809143,0.5871371030807495
pear,juicy,4.5,0.44103705883026123,0.6489065289497375
fruit,juicy,5.0,0.48240718245506287,0.2823949158191681
onion,juicy,4.25,0.3646971881389618,0.5280246734619141
finger,juicy,1.25,0.3202064335346222,0.1464712917804718
worm,juicy,4.25,0.2597181797027588,0.4967612028121948
coffee,raspberry,2.25,0.4267999827861786,0.3402751684188843
yogurt,raspberry,3.0,0.4711122214794159,0.2801817059516907
fish,spiky,2.5,0.30427560210227966,0.2238599807024002
tail,spiky,2.6666666666666665,0.42345935106277466,0.371319442987442
button,grey,3.2,0.36582058668136597,0.2862520217895508
hair,grey,3.0,0.49714377522468567,0.037632688879966736
cloud,grey,4.5,0.4768463969230652,0.5068046450614929
elephant,grey,6.0,0.36434364318847656,0.43130356073379517
garbage,grey,4.0,0.3240768015384674,0.06971493363380432
paper,grey,2.2,0.3855983316898346,0.10525374114513397
piece,grey,2.75,0.3005235493183136,0.21619813144207
cap,grey,4.0,0.4161021411418915,0.35596609115600586
dog,grey,3.0,0.39611873030662537,0.3174503743648529
color,grey,3.0,0.5326997637748718,0.3111249804496765
mouse,grey,4.0,0.3751206398010254,0.4605778455734253
snow,grey,2.0,0.4309613108634949,0.29415008425712585
clay,grey,4.333333333333333,0.404118150472641,0.29605504870414734
label,grey,2.75,0.3188413977622986,0.3501797914505005
shirt,grey,3.75,0.3895573318004608,0.024194760248064995
sky,grey,3.5,0.5105363726615906,0.23458229005336761
bridge,grey,3.5,0.301358163356781,0.17554871737957
triangle,colored,2.75,0.3717038631439209,0.30300334095954895
fish,colored,5.75,0.34590888023376465,0.25703996419906616
paper,colored,4.5,0.4041835069656372,0.15140704810619354
ball,colored,5.25,0.3413686156272888,-0.04630642384290695
pencil,colored,4.5,0.47433051466941833,0.08401794731616974
light,colored,3.6666666666666665,0.47103577852249146,0.12481950223445892
block,colored,3.5,0.30426087975502014,0.32429713010787964
water,colored,2.75,0.38945311307907104,-0.012304667383432388
ear,colored,2.5,0.29717329144477844,0.03364644944667816
glue,colored,2.0,0.34617990255355835,0.2616969048976898
box,colored,3.75,0.388976514339447,0.137875497341156
balloon,colored,5.5,0.3730025887489319,0.19399245083332062
boat,colored,4.5,0.35054174065589905,0.0778031274676323
dot,colored,3.0,0.41865792870521545,0.6425232887268066
stroller,colored,5.25,0.21215826272964478,-0.06101381778717041
boy,bald,3.0,0.36057689785957336,0.30253782868385315
baby,bald,4.25,0.3253472149372101,0.11344034969806671
shoe,mechanic,2.0,0.3761691451072693,-0.02252773381769657
shop,mechanic,4.25,0.579822838306427,0.5534408688545227
circle,oval,2.4,0.45470941066741943,0.5188446640968323
egg,oval,6.25,0.4200937747955322,0.7146710157394409
piece,oval,3.5,0.33006376028060913,0.3205045759677887
plate,oval,2.75,0.3859266936779022,0.1587684601545334
square,oval,1.25,0.4748164117336273,0.6088772416114807
picture,oval,2.75,0.36764493584632874,0.21719449758529663
purple,pinky,3.25,0.4808703660964966,0.29718583822250366
toe,pinky,2.6666666666666665,0.505835771560669,0.5515400171279907
cheek,puffy,3.25,0.3561778664588928,0.21715965867042542
cloud,puffy,4.25,0.4078053832054138,0.6115251779556274
branch,puffy,2.0,0.13356328010559082,0.5666143298149109
tree,puffy,3.0,0.22515995800495148,0.17015042901039124
sock,sweaty,3.0,0.3366761803627014,-0.18226155638694763
foot,sweaty,4.0,0.3423294425010681,-0.16917051374912262
cover,sweaty,2.5,0.25846433639526367,0.07861953228712082
letter,cursive,3.75,0.46804919838905334,0.01413833349943161
baby,outside,1.75,0.28161025047302246,0.09674549847841263
window,outside,4.5,0.4319230020046234,0.1064775213599205
honey,outside,4.75,0.2541724741458893,0.08587221801280975
bird,outside,5.5,0.2945803999900818,0.0609777569770813
pocket,sandy,2.0,0.3752768337726593,0.1353592872619629
shoe,sandy,3.0,0.37767764925956726,0.11614318192005157
person,sandy,2.0,0.2773292064666748,0.15208564698696136
apricot,sandy,1.6666666666666667,0.4050619900226593,0.6425953507423401
cookie,sandy,1.75,0.3109734356403351,0.10595465451478958
sheep,sandy,1.6666666666666667,0.3739304840564728,0.2661527395248413
star,solar,3.0,0.4091317057609558,0.20011141896247864
color,teal,2.5,0.5622682571411133,-0.012005330994725227
wedding,teal,3.0,0.3491993248462677,0.44795429706573486
game,adult,2.5,0.3523860573768616,0.07376565039157867
dog,chief,3.0,0.27312180399894714,0.33829522132873535
pig,khaki,1.75,0.2984336018562317,0.24800711870193481
shorts,khaki,4.0,0.5182984471321106,0.2115616351366043
camp,outdoor,5.666666666666667,0.41381368041038513,0.15038542449474335
art,outdoor,3.0,0.4840473532676697,0.30266430974006653
row,top,2.5,0.4222509264945984,0.25935283303260803
step,top,3.0,0.42042890191078186,0.47120562195777893
bunk,top,4.25,0.38418444991111755,-0.13313345611095428
vegetable,pregnant,1.0,0.316862016916275,0.5120078921318054
belly,pregnant,3.75,0.4278665781021118,0.05167173594236374
ballerina,barefoot,2.5,0.37839415669441223,0.6323044300079346
turtle,seventh,2.25,0.26708099246025085,0.2815921902656555
oil,olive,3.3333333333333335,0.5901145339012146,0.4766448140144348
pole,north,3.0,0.4748173952102661,0.413861483335495
guy,bathing,3.75,0.2397974133491516,0.16161516308784485
strawberry,fruit,7.0,0.6187946796417236,0.7318229079246521
bone,hip,2.75,0.5166012048721313,0.5812869071960449
skin,moist,3.25,0.47151070833206177,0.2106730341911316
worm,moist,3.5,0.3292591869831085,0.44911712408065796
letter,capital,3.0,0.3959938585758209,0.4174720346927643
bush,rose,3.5,0.28063738346099854,0.7057681083679199
box,tin,3.5,0.4788275361061096,-0.04229814559221268
sword,iron,5.75,0.4539807438850403,0.33981457352638245
sword,bronze,3.0,0.4827260375022888,0.17900870740413666
stream,underground,3.25,0.33540982007980347,0.5893478989601135
