doc_id,sentence,adj,noun,coder_id
10220701623,"""oh dear, said mama.""",dear,mama,udpipe
10220701634,"""I'd climb to the top of a really tall tree for you -- said little Charlie.""",tall,tree,udpipe
10220701636,"""I'd smile my biggest smile for you said little Charlie.""",biggest,smile,udpipe
10220701639,"""and draw a special picture for you.""",special,picture,udpipe
10220701651,"""it's been such a long day and she saw little Charlie was very -- """,long,day,udpipe
10220701672,"""all night long for me, whispered mama?""",long,mama,udpipe
10220701674,"""because he was already fast asleep.""",fast,asleep,udpipe
10220701675,"""mama gave him a good+night kiss -- and -- """,good,kiss,udpipe
10220701681,that was a good book.,good,book,udpipe
10220701713,"""oh dear, said mama.""",dear,mama,udpipe
10220701730,"""I'd climb to the top of a real tall tree for you, said little Charlie.""",real,tree,udpipe
10220701730,"""I'd climb to the top of a real tall tree for you, said little Charlie.""",tall,tree,udpipe
10220701743,"""I'd even let you be my best friend.""",best,friend,udpipe
10220701756,"""it's been such a long day -- """,long,day,udpipe
10220701772,"""all night long for me, whispered mama.""",long,mama,udpipe
10220701777,"""he was fast asleep.""",fast,asleep,udpipe
10220701778,"""mama gave him a good+night kiss.""",good,kiss,udpipe
10220701782,the last page says.,last,page,udpipe
10220800054,"yeah, did you tell Jana how many times you go to school in a week?",many,times,udpipe
10220800059,I said how many days do you go?,many,days,udpipe
10220800075,is that your last bit of infancy?,last,bit,udpipe
10220800164,"""a shiny red -- """,red,shiny,udpipe
10220800194,that's big u@l little u@l right?,u@l,right,udpipe
10220800205,"""a fat white -- """,fat,white,udpipe
10220800209,"""a fat white -- """,fat,white,udpipe
10220800246,"""two fuzzy black poodles.""",black,poodles,udpipe
10220800265,"""there was going to be a great celebration with lots of games, food, and fun for all.""",great,celebration,udpipe
10220800268,"""Pooh felt so happy he hummed a little tune.""",little,tune,udpipe
10220800272,"""because good friends are as sweet as -- """,good,friends,udpipe
10220800279,"""Pooh tried on a hat from Christopher_Robin who made one last little snip and tuck.""",last,snip,udpipe
10220800279,"""Pooh tried on a hat from Christopher_Robin who made one last little snip and tuck.""",little,snip,udpipe
10220800285,"Owl asked pointing to a tall stack of books.""",tall,stack,udpipe
10220800299,"""when the three friends got to Rabbit's house they oohed and aahed at the wonderful smells swirling through the kitchen.""",wonderful,smells,udpipe
10220800300,"""it's my secret recipe for friendship stew Rabbit said.""",secret,recipe,udpipe
10220800302,"""well er um if I tell you, that wouldn't be my secret recipe anymore Rabbit explained.""",secret,recipe,udpipe
10220800304,"""I'm baking my friendliest acorn cookies.""",friendliest,cookies,udpipe
10220800310,"""Tigger stopped just long enough to give Piglet, Pooh, and Roo each a really good bounce.""",good,bounce,udpipe
10220800315,"""bouncing is what Tiggers do best.""",best,bouncing,udpipe
10220800316,"""see you later buddy boys.""",buddy,boys,udpipe
10220800326,"""you could lend us your tail for our relay races said Roo.""",relay,races,udpipe
10220800330,"""but if you don't please come anyway said Piglet.""",said,piglet,udpipe
10220800346,"""Suddenly Eeyore had a wonderful idea.""",wonderful,idea,udpipe
10220800347,"""first he asked Christopher_Robin for a long roll of ribbon.""",long,roll,udpipe
10220800348,"""then the two friends made everyone in Hundred_Acre_Wood their very own award.""",own,award,udpipe
10220800349,"""later that day Eeyore showed up carrying a large cart on his back.""",large,cart,udpipe
10220800355,"""and the group had a wonderful time sharing their gifts and stitching -- """,wonderful,time,udpipe
10220800357,"""so the group had a wonderful time sharing their gifts and singing their songs.""",wonderful,time,udpipe
10220800358,"""but the best part of the Friendship_Day was that all of the friends could be together.""",best,part,udpipe
10220800498,say the right words.,right,words,udpipe
10220800519,"oh, this is a slower part.",slower,part,udpipe
10220800569,it's a big belly!,big,belly,udpipe
10220800570,big belly!,big,belly,udpipe
10220800626,"not the first one, the middle.",first,middle,udpipe
10220800629,in that other cabinet.,other,cabinet,udpipe
10220800630,"but, in the middle section.",middle,section,udpipe
10220800684,bring it over a little this way.,little,way,udpipe
10220800713,there's a sad clown and a --,sad,clown,udpipe
10220800724,it's easier to do in the hard surface.,hard,surface,udpipe
10220800750,the other way.,other,way,udpipe
10220800821,"well, good idea.",good,idea,udpipe
10220800958,you have good eyes.,good,eyes,udpipe
10220801028,and another matching ones on the other side.,other,side,udpipe
10220801099,Billy billy bug bug.,bug,bug,udpipe
10220801172,you want to watch Channel_Eleven for a few minutes down+stairs?,few,minutes,udpipe
10220801186,only for a few minutes.,few,minutes,udpipe
10220801188,"tough life, isn't it?",tough,life,udpipe
10220801228,why don't you do the other letters -- numbers?,other,letters,udpipe
10220801263,do you have a tough life?,tough,life,udpipe
10220801307,"put one in first, and then you'll see how the other one fits.",other,fits,udpipe
10220801343,a long snake and a --,long,snake,udpipe
10220801429,and the last set?,last,set,udpipe
10220801447,good job.,good,job,udpipe
10220801453,"for a few minutes, ok?",few,minutes,udpipe
10220801463,good job.,good,job,udpipe
10220801469,"hey, what happened to the regular Memory_Game?",regular,memory_game,udpipe
10220801479,we're having a little audio visual trouble in this house lately.,little,trouble,udpipe
10220801479,we're having a little audio visual trouble in this house lately.,visual,trouble,udpipe
10220801504,are you my couch potato?,couch,potato,udpipe
10220801512,you're a good mover?,good,mover,udpipe
10220801532,Zevvy hates that show.,zevvy,hates,udpipe
10220801536,"""I have such handsome jaws and teeth.""",such,jaws,udpipe
10220801536,"""I have such handsome jaws and teeth.""",handsome,jaws,udpipe
10220801540,"""do you like my long long jaws?""",long,jaws,udpipe
10220801540,"""do you like my long long jaws?""",long,jaws,udpipe
10220801559,"""look at my crunchy munchy teeth.""",crunchy,teeth,udpipe
10220801563,"""I'll give Tommy_Turtle a big friendly surprise thinks Alex.""",big,surprise,udpipe
10220801563,"""I'll give Tommy_Turtle a big friendly surprise thinks Alex.""",friendly,surprise,udpipe
10220801572,"""Alex smiles a great big toothy grin.""",great,grin,udpipe
10220801572,"""Alex smiles a great big toothy grin.""",big,grin,udpipe
10220801573,"""that's much friendlier said his new friends.""",much,friendlier,udpipe
10220801573,"""that's much friendlier said his new friends.""",new,friends,udpipe
10220801599,look he's going to show you different feathers.,different,feathers,udpipe
10220900011,"is this our special mornings together, right?",special,mornings,udpipe
10220900025,"mmhm, is that your best friend?",best,friend,udpipe
10220900054,put away our toys that you took out to play the other day.,other,day,udpipe
10220900099,the other corner.,other,corner,udpipe
10220900105,"ok, hon, that go on the bottom?",ok,hon,udpipe
10220900107,"right, the blue sky?",blue,sky,udpipe
10220900128,find another blue corner.,blue,corner,udpipe
10220900131,"where's the blue corners, though?",blue,corners,udpipe
10220900147,take -- try and finish the blue sky.,blue,sky,udpipe
10220900160,another blue sky.,blue,sky,udpipe
10220900166,"ok, now see if you can find the bottom ones.",bottom,ones,udpipe
10220900175,"no, try the other side maybe.",other,side,udpipe
10220900182,now try and find the other tires.,other,tires,udpipe
10220900184,remember it has to be a flat side to be a -- a border.,flat,side,udpipe
10220900187,let's just see if there's any other flat borders.,other,borders,udpipe
10220900187,let's just see if there's any other flat borders.,flat,borders,udpipe
10220900189,this is a hard puzzle.,hard,puzzle,udpipe
10220900190,"ah, are you putting the flat side right?",flat,side,udpipe
10220900199,"right, but, again, this is still a flat border.",flat,border,udpipe
10220900200,so find a flat border.,flat,border,udpipe
10220900201,that's not a flat border.,flat,border,udpipe
10220900221,where's the orange and brown go?,orange,go,udpipe
10220900232,good job.,good,job,udpipe
10220900256,see any other corners.,other,corners,udpipe
10220900257,"that's a border, good.",good,border,udpipe
10220900262,"let's get, let's get more corners.",more,corners,udpipe
10220900271,any other corners?,other,corners,udpipe
10220900272,do you see any other ones?,other,ones,udpipe
10220900291,but the flat edge should go against the flat edge of the flat edge of the board --,flat,edge,udpipe
10220900291,but the flat edge should go against the flat edge of the flat edge of the board --,flat,edge,udpipe
10220900291,but the flat edge should go against the flat edge of the flat edge of the board --,flat,edge,udpipe
10220900313,where's the last corner?,last,corner,udpipe
10220900319,how about the last corner?,last,corner,udpipe
10220900321,and that makes it easier to attach all the other sides.,other,sides,udpipe
10220900325,you have one more border.,more,border,udpipe
10220900326,you have the flat side.,flat,side,udpipe
10220900329,and then you can do your middle pieces.,middle,pieces,udpipe
10220900332,now you're going to have to figure out how those middle ones go.,middle,ones,udpipe
10220900341,where's the last piece?,last,piece,udpipe
10220900352,"look, blue sky again.",blue,sky,udpipe
10220900370,"right, that's a middle, there's no flat side.",flat,side,udpipe
10220900374,where's the other corners or borders.,other,corners,udpipe
10220900378,"excellent, good job.",excellent,job,udpipe
10220900378,"excellent, good job.",good,job,udpipe
10220900384,what's your favorite shape?,favorite,shape,udpipe
10220900387,that's your favorite shape?,favorite,shape,udpipe
10220900398,good job.,good,job,udpipe
10220900399,is that a bottom piece?,bottom,piece,udpipe
10220900401,is that a bottom piece?,bottom,piece,udpipe
10220900412,good job.,good,job,udpipe
10220900413,"no, you have in the right place.",right,place,udpipe
10220900419,so you need one more piece there.,more,piece,udpipe
10220900424,"you made me dance, because you're a -- smarty pants.",smarty,pants,udpipe
10220900425,good job.,good,job,udpipe
10220900433,good job.,good,job,udpipe
10220900438,is there no flat edge?,flat,edge,udpipe
10220900447,good job.,good,job,udpipe
10220900479,"that's a border, you're right.",right,border,udpipe
10220900518,good job.,good,job,udpipe
10220900524,how come you have a silly look on your face?,silly,look,udpipe
10220900531,put the other corner here and find the other sky piece.,other,corner,udpipe
10220900531,put the other corner here and find the other sky piece.,other,piece,udpipe
10220900548,find the other sky piece.,other,piece,udpipe
10220900565,"ok well you put it in the right place, I'll just click it in.",right,place,udpipe
10220900577,it's a flat tire?,flat,tire,udpipe
10220900601,any other border -- border that has a part of the barn.,other,border,udpipe
10220900610,now can you finish it magic girl?,magic,girl,udpipe
10220900613,"hey, did you learn any new songs at school?",new,songs,udpipe
10220900617,did you start learning about a new holiday yet?,new,holiday,udpipe
10220900648,"that a middle piece, or --",middle,piece,udpipe
10220900654,two more pieces?,more,pieces,udpipe
10220900659,good job.,good,job,udpipe
10220900688,there's blood in your whole body?,whole,body,udpipe
10220900720,not a hug daughter?,hug,daughter,udpipe
10220900756,is that the only place you're ticklish?,only,place,udpipe
10220900768,we found the pieces to that other puzzle that we --,other,puzzle,udpipe
10220900772,"those, those white pieces --",white,pieces,udpipe
10220900778,remember we had lost those pieces a long time ago.,long,time,udpipe
10220900790,this is that really hard puzzle --,hard,puzzle,udpipe
10220900792,"it was a really hard puzzle, NAME and NAME gave you, isn't it?",hard,puzzle,udpipe
10220900809,"see, this has a bigger shape here.",bigger,shape,udpipe
10220900818,now where do the white pieces go?,white,pieces,udpipe
10220900820,it's hard -- that's why it's a hard puzzle.,hard,puzzle,udpipe
10220900824,where the other white ones go?,other,ones,udpipe
10220900824,where the other white ones go?,white,ones,udpipe
10220900826,see that one has that round part?,round,part,udpipe
10220900827,goes into that round part.,round,part,udpipe
10220900854,I always thought this was the hardest puzzle.,hardest,puzzle,udpipe
10220900885,it's a little doggie.,little,doggie,udpipe
