...1,doc_id,adj_token_id,noun_token_id,adj_token,noun_token,noun_lemma,parse_type,prenominal,adj_lower,dataset,adj_stem,noun_stem,time,subject,session,person
5304,11031201803,1,2,green,square,square,NA,TRUE,green,ldp_parent_utts_udpipe,green,squar,NA,103,12,parent
5305,11031201948,1,2,baby,steps,step,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,step,NA,103,12,parent
5306,11031201976,6,7,green,pieces,piece,NA,TRUE,green,ldp_parent_utts_udpipe,green,piec,NA,103,12,parent
5307,11050100240,6,7,slippery,socks,sock,NA,TRUE,slippery,ldp_parent_utts_udpipe,slipperi,sock,NA,105,1,parent
5308,11050100458,5,7,quack,quack,quack,NA,FALSE,quack,ldp_parent_utts_udpipe,quack,quack,NA,105,1,parent
5309,11050100473,1,2,kitty,cats,cat,NA,TRUE,kitty,ldp_parent_utts_udpipe,kitti,cat,NA,105,1,parent
5310,11050101139,2,3,write,mommy,mommy,NA,TRUE,write,ldp_parent_utts_udpipe,write,mommi,NA,105,1,parent
5311,11050200787,6,8,juicy,juice,juice,NA,FALSE,juicy,ldp_parent_utts_udpipe,juici,juic,NA,105,2,parent
5312,11050200788,1,3,juicy,juice,juice,NA,FALSE,juicy,ldp_parent_utts_udpipe,juici,juic,NA,105,2,parent
5313,11050301507,5,6,farm,tractor,tractor,NA,TRUE,farm,ldp_parent_utts_udpipe,farm,tractor,NA,105,3,parent
5314,11050301627,5,6,red,crayon,crayon,NA,TRUE,red,ldp_parent_utts_udpipe,red,crayon,NA,105,3,parent
5315,11050301719,7,8,smiley,face,face,NA,TRUE,smiley,ldp_parent_utts_udpipe,smilei,face,NA,105,3,parent
5316,11050301890,2,3,orange,crayon,crayon,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,crayon,NA,105,3,parent
5317,11050400045,5,6,hot,water,water,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,water,00:02:42,105,4,parent
5318,11050400061,7,8,hot,water,water,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,water,NA,105,4,parent
5319,11050400061,7,8,hot,water,water,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,water,NA,105,4,child
5320,11050400620,4,5,baby,stroller,stroller,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,stroller,NA,105,4,parent
5321,11050400943,11,12,closet,door,door,NA,TRUE,closet,ldp_parent_utts_udpipe,closet,door,NA,105,4,parent
5322,11050401108,1,2,purple,pants,pants,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,pant,NA,105,4,parent
5323,11050401123,8,9,picnic,table,table,NA,TRUE,picnic,ldp_parent_utts_udpipe,picnic,tabl,NA,105,4,parent
5324,11050401258,12,13,hot,tub,tub,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,tub,NA,105,4,parent
5325,11050401258,12,13,hot,tub,tub,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,tub,NA,105,4,child
5326,11050401258,24,25,hot,tub,tub,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,tub,NA,105,4,parent
5327,11050401258,24,25,hot,tub,tub,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,tub,NA,105,4,child
5328,11050401475,5,6,hot,coffee,coffee,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,coffe,NA,105,4,parent
5329,11050500024,20,21,hot,tub,tub,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,tub,NA,105,5,parent
5330,11050500027,5,6,hot,tub,tub,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,tub,NA,105,5,parent
5331,11050500047,7,8,hot,tub,tub,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,tub,NA,105,5,parent
5332,11050500338,5,6,sunny,day,day,NA,TRUE,sunny,ldp_parent_utts_udpipe,sunni,dai,NA,105,5,parent
5333,11050500882,4,5,purple,spider,spider,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,spider,NA,105,5,parent
5334,11050500994,5,9,yellow,ones,one,NA,FALSE,yellow,ldp_parent_utts_udpipe,yellow,on,NA,105,5,parent
5335,11050501647,1,3,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,105,5,parent
5336,11050501654,1,3,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,105,5,parent
5337,11050501659,3,5,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,105,5,parent
5338,11050501715,4,6,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,00:11:23,105,5,parent
5339,11050501772,2,4,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,105,5,parent
5340,11050600249,1,2,pink,cup,cup,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,cup,NA,105,6,parent
5341,11050600674,5,8,toast,toast,toast,NA,FALSE,toast,ldp_parent_utts_udpipe,toast,toast,00:38:10,105,6,parent
5342,11050600734,4,5,red,piece,piece,NA,TRUE,red,ldp_parent_utts_udpipe,red,piec,00:40:05,105,6,parent
5343,11050700637,5,7,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,105,7,parent
5344,11050701438,7,9,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,105,7,parent
5345,11050800047,2,3,kitty,cat,cat,NA,TRUE,kitty,ldp_parent_utts_udpipe,kitti,cat,NA,105,8,parent
5346,11050800071,8,9,sunny,day,day,NA,TRUE,sunny,ldp_parent_utts_udpipe,sunni,dai,NA,105,8,parent
5347,11050800073,2,3,sunny,day,day,NA,TRUE,sunny,ldp_parent_utts_udpipe,sunni,dai,NA,105,8,parent
5348,11050800132,3,4,smiley,girl,girl,NA,TRUE,smiley,ldp_parent_utts_udpipe,smilei,girl,NA,105,8,parent
5349,11050800132,8,9,brown,eyes,eye,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,ey,NA,105,8,parent
5350,11050800179,1,3,sweet,bread,bread,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,bread,NA,105,8,parent
5351,11050800432,1,2,shoe,horns,horn,NA,TRUE,shoe,ldp_parent_utts_udpipe,shoe,horn,NA,105,8,parent
5352,11050801492,5,6,dirty,diaper,diaper,NA,TRUE,dirty,ldp_parent_utts_udpipe,dirti,diaper,NA,105,8,parent
5353,11050801506,7,8,yellow,pants,pants,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,pant,NA,105,8,parent
5354,11050900109,8,9,dead,flowers,flower,NA,TRUE,dead,ldp_parent_utts_udpipe,dead,flower,NA,105,9,parent
5355,11050900110,6,7,dead,ones,one,NA,TRUE,dead,ldp_parent_utts_udpipe,dead,on,NA,105,9,parent
5356,11050900687,22,23,picnic,table,table,NA,TRUE,picnic,ldp_parent_utts_udpipe,picnic,tabl,NA,105,9,parent
5357,11050901041,4,5,baby,spoons,spoon,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,spoon,00:10:00,105,9,parent
5358,11051000313,5,6,freeze,tag,tag,NA,TRUE,freeze,ldp_parent_utts_udpipe,freez,tag,NA,105,10,parent
5359,11051001351,16,17,eleven,squares,square,NA,TRUE,eleven,ldp_parent_utts_udpipe,eleven,squar,00:07:59,105,10,parent
5360,11051100544,5,6,green,square,square,NA,TRUE,green,ldp_parent_utts_udpipe,green,squar,00:47:05,105,11,parent
5361,11051100545,6,7,green,square,square,NA,TRUE,green,ldp_parent_utts_udpipe,green,squar,NA,105,11,parent
5362,11051100591,3,4,red,circle,circle,NA,TRUE,red,ldp_parent_utts_udpipe,red,circl,NA,105,11,parent
5363,11051100613,2,5,yellow,yellows,yellows,NA,FALSE,yellow,ldp_parent_utts_udpipe,yellow,yellow,NA,105,11,parent
5364,11051100629,5,6,red,square,square,NA,TRUE,red,ldp_parent_utts_udpipe,red,squar,NA,105,11,parent
5365,11051101127,10,11,top,row,row,NA,TRUE,top,ldp_parent_utts_udpipe,top,row,00:22:02,105,11,parent
5366,11060100111,5,8,hot,rice,rice,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,rice,NA,106,1,parent
5367,11060100296,8,10,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,1,parent
5368,11060100307,3,4,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,106,1,parent
5369,11060100320,5,6,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,106,1,parent
5370,11060100324,5,6,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,00:20:55,106,1,parent
5371,11060100404,5,6,dirty,ones,one,NA,TRUE,dirty,ldp_parent_utts_udpipe,dirti,on,NA,106,1,parent
5372,11060100618,6,7,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,106,1,parent
5373,11060100754,6,8,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,1,parent
5374,11060100929,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,1,parent
5375,11060100934,1,2,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,106,1,parent
5376,11060100937,3,4,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,106,1,parent
5377,11060100948,4,5,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,106,1,parent
5378,11060101017,9,10,stairs,honey,honey,NA,TRUE,stairs,ldp_parent_utts_udpipe,stair,honei,NA,106,1,parent
5379,11060101075,1,2,naked,baby,baby,NA,TRUE,naked,ldp_parent_utts_udpipe,nake,babi,NA,106,1,parent
5380,11060101241,6,7,roast,beef,beef,NA,TRUE,roast,ldp_parent_utts_udpipe,roast,beef,NA,106,1,parent
5381,11060101275,8,9,giant,puppets,puppet,NA,TRUE,giant,ldp_parent_utts_udpipe,giant,puppet,NA,106,1,parent
5382,11060101277,4,5,shadow,puppets,puppet,NA,TRUE,shadow,ldp_parent_utts_udpipe,shadow,puppet,NA,106,1,parent
5383,11060101278,3,4,string,puppets,puppet,NA,TRUE,string,ldp_parent_utts_udpipe,string,puppet,NA,106,1,parent
5384,11060101358,4,5,yellow,duck,duck,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,duck,NA,106,1,parent
5385,11060101360,1,2,green,frog,frog,NA,TRUE,green,ldp_parent_utts_udpipe,green,frog,NA,106,1,parent
5386,11060101408,1,2,purple,cat,cat,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,cat,00:26:01,106,1,parent
5387,11060200255,4,5,pant,leg,leg,NA,TRUE,pant,ldp_parent_utts_udpipe,pant,leg,NA,106,2,parent
5388,11060200401,2,4,sweet,cocoa,cocoa,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,cocoa,NA,106,2,parent
5389,11060200401,3,4,hot,cocoa,cocoa,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,cocoa,NA,106,2,parent
5390,11060200412,4,2,top,cream,cream,NA,FALSE,top,ldp_parent_utts_udpipe,top,cream,NA,106,2,parent
5391,11060200435,2,3,yellow,flowers,flower,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,flower,00:32:48,106,2,parent
5392,11060200435,5,6,red,flowers,flower,NA,TRUE,red,ldp_parent_utts_udpipe,red,flower,00:32:48,106,2,parent
5393,11060200435,8,9,purple,flowers,flower,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,flower,00:32:48,106,2,parent
5394,11060200435,12,3,pink,flowers,flower,NA,FALSE,pink,ldp_parent_utts_udpipe,pink,flower,00:32:48,106,2,parent
5395,11060200448,2,4,hot,dogs,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,106,2,parent
5396,11060200451,2,4,salty,waves,wave,NA,FALSE,salty,ldp_parent_utts_udpipe,salti,wave,NA,106,2,parent
5397,11060200472,2,4,bright,leaves,leave,NA,FALSE,bright,ldp_parent_utts_udpipe,bright,leav,NA,106,2,parent
5398,11060200518,2,3,mommy,elephant,elephant,NA,TRUE,mommy,ldp_parent_utts_udpipe,mommi,eleph,NA,106,2,parent
5399,11060200571,4,5,red,nose,nose,NA,TRUE,red,ldp_parent_utts_udpipe,red,nose,00:37:38,106,2,parent
5400,11060200573,8,9,red,nose,nose,NA,TRUE,red,ldp_parent_utts_udpipe,red,nose,NA,106,2,parent
5401,11060200764,2,3,smiley,face,face,NA,TRUE,smiley,ldp_parent_utts_udpipe,smilei,face,NA,106,2,parent
5402,11060200860,3,4,thick,noodles,noodle,NA,TRUE,thick,ldp_parent_utts_udpipe,thick,noodl,00:53:33,106,2,parent
5403,11060200860,7,8,green,noodles,noodle,NA,TRUE,green,ldp_parent_utts_udpipe,green,noodl,00:53:33,106,2,parent
5404,11060200882,5,6,purple,noodles,noodle,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,noodl,NA,106,2,parent
5405,11060201251,1,2,goldfish,soup,soup,NA,TRUE,goldfish,ldp_parent_utts_udpipe,goldfish,soup,NA,106,2,parent
5406,11060201299,3,4,goldfish,soup,soup,NA,TRUE,goldfish,ldp_parent_utts_udpipe,goldfish,soup,NA,106,2,parent
5407,11060201316,2,3,goldfish,soup,soup,NA,TRUE,goldfish,ldp_parent_utts_udpipe,goldfish,soup,NA,106,2,parent
5408,11060300299,6,7,stairs,kid,kid,NA,TRUE,stairs,ldp_parent_utts_udpipe,stair,kid,NA,106,3,parent
5409,11060300342,5,6,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,106,3,parent
5410,11060300451,9,10,fish,food,food,NA,TRUE,fish,ldp_parent_utts_udpipe,fish,food,NA,106,3,parent
5411,11060300452,9,10,fish,food,food,NA,TRUE,fish,ldp_parent_utts_udpipe,fish,food,NA,106,3,parent
5412,11060300554,2,3,green,ones,one,NA,TRUE,green,ldp_parent_utts_udpipe,green,on,NA,106,3,parent
5413,11060300829,6,8,furry,platypus,platypus,NA,FALSE,furry,ldp_parent_utts_udpipe,furri,platypu,00:32:59,106,3,parent
5414,11060300864,3,4,yellow,chick,chick,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,chick,NA,106,3,parent
5415,11060301087,6,7,green,ones,one,NA,TRUE,green,ldp_parent_utts_udpipe,green,on,NA,106,3,parent
5416,11060301437,5,7,hot,baby,baby,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,babi,NA,106,3,parent
5417,11060301582,1,2,green,strawberries,strawberry,NA,TRUE,green,ldp_parent_utts_udpipe,green,strawberri,NA,106,3,parent
5418,11060301742,9,10,wet,shirt,shirt,NA,TRUE,wet,ldp_parent_utts_udpipe,wet,shirt,NA,106,3,parent
5419,11060500046,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,5,parent
5420,11060500195,1,2,vanilla,ones,one,NA,TRUE,vanilla,ldp_parent_utts_udpipe,vanilla,on,NA,106,5,parent
5421,11060500471,8,9,vegetable,oil,oil,NA,TRUE,vegetable,ldp_parent_utts_udpipe,veget,oil,NA,106,5,parent
5422,11060500541,10,11,taller,spoon,spoon,NA,TRUE,taller,ldp_parent_utts_udpipe,taller,spoon,NA,106,5,parent
5423,11060500611,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,5,parent
5424,11060500815,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,5,parent
5425,11060501807,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,5,parent
5426,11060501814,6,7,hot,honey,honey,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,honei,NA,106,5,parent
5427,11060501927,5,7,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,00:28:44,106,5,parent
5428,11060501929,5,7,hot,dog,dog,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,dog,NA,106,5,parent
5429,11060600527,8,9,sand,toys,toy,NA,TRUE,sand,ldp_parent_utts_udpipe,sand,toi,NA,106,6,parent
5430,11060700035,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,7,parent
5431,11060700131,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,7,parent
5432,11060700165,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,7,parent
5433,11060700290,7,8,pink,cups,cup,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,cup,NA,106,7,parent
5434,11060700292,4,5,red,cup,cup,NA,TRUE,red,ldp_parent_utts_udpipe,red,cup,00:27:57,106,7,parent
5435,11060700293,8,9,red,cup,cup,NA,TRUE,red,ldp_parent_utts_udpipe,red,cup,00:28:01,106,7,parent
5436,11060700294,5,6,pink,cups,cup,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,cup,00:28:03,106,7,parent
5437,11060700302,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,7,parent
5438,11060700334,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,7,parent
5439,11060700583,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,7,parent
5440,11060700724,6,7,red,cup,cup,NA,TRUE,red,ldp_parent_utts_udpipe,red,cup,NA,106,7,parent
5441,11060700872,6,7,green,crayon,crayon,NA,TRUE,green,ldp_parent_utts_udpipe,green,crayon,NA,106,7,parent
5442,11060700922,2,3,naked,child,child,NA,TRUE,naked,ldp_parent_utts_udpipe,nake,child,NA,106,7,parent
5443,11060701271,3,4,hot,dogs,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,106,7,parent
5444,11060701339,9,10,purple,frog,frog,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,frog,NA,106,7,parent
5445,11060701413,1,2,purple,flag,flag,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,flag,NA,106,7,parent
5446,11060800228,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,00:21:39,106,8,parent
5447,11060800246,12,13,red,pins,pin,NA,TRUE,red,ldp_parent_utts_udpipe,red,pin,NA,106,8,parent
5448,11060800592,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,00:41:44,106,8,parent
5449,11060800747,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,00:59:00,106,8,parent
5450,11060800766,7,8,red,dots,dot,NA,TRUE,red,ldp_parent_utts_udpipe,red,dot,NA,106,8,parent
5451,11060800774,6,7,red,blood,blood,NA,TRUE,red,ldp_parent_utts_udpipe,red,blood,NA,106,8,parent
5452,11060800780,5,6,red,dots,dot,NA,TRUE,red,ldp_parent_utts_udpipe,red,dot,NA,106,8,parent
5453,11060800803,5,6,apple,juice,juice,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,juic,NA,106,8,parent
5454,11060800833,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,00:06:57,106,8,parent
5455,11060801228,5,6,soapy,water,water,NA,TRUE,soapy,ldp_parent_utts_udpipe,soapi,water,NA,106,8,parent
5456,11060900461,4,5,bathing,suit,suit,NA,TRUE,bathing,ldp_parent_utts_udpipe,bath,suit,NA,106,9,parent
5457,11060900870,1,2,wet,hair,hair,NA,TRUE,wet,ldp_parent_utts_udpipe,wet,hair,NA,106,9,parent
5458,11061000145,6,7,puppy,dogs,dog,NA,TRUE,puppy,ldp_parent_utts_udpipe,puppi,dog,NA,106,10,parent
5459,11061000164,4,5,purple,cap,cap,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,cap,NA,106,10,parent
5460,11061000164,4,5,purple,cap,cap,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,cap,NA,106,10,child
5461,11061000350,5,6,purple,guy,guy,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,gui,NA,106,10,parent
5462,11061000679,11,12,coral,reef,reef,NA,TRUE,coral,ldp_parent_utts_udpipe,coral,reef,00:46:21,106,10,parent
5463,11061000705,3,4,dolphin,show,show,NA,TRUE,dolphin,ldp_parent_utts_udpipe,dolphin,show,NA,106,10,parent
5464,11061001126,5,6,purple,guy,guy,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,gui,00:04:31,106,10,parent
5465,11061001501,2,3,fish,fins,fin,NA,TRUE,fish,ldp_parent_utts_udpipe,fish,fin,NA,106,10,parent
5466,11061001523,4,5,fuzzy,ears,ear,NA,TRUE,fuzzy,ldp_parent_utts_udpipe,fuzzi,ear,NA,106,10,parent
5467,11061001534,3,4,baby,bear,bear,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,bear,NA,106,10,parent
5468,11061001607,4,5,yellow,feathers,feather,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,feather,NA,106,10,parent
5469,11061001621,4,5,yellow,chick,chick,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,chick,NA,106,10,parent
5470,11061100229,8,9,brown,teddy,teddy,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,teddi,NA,106,11,parent
5471,11061100231,3,4,brown,teddy,teddy,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,teddi,NA,106,11,parent
5472,11061100252,2,3,brown,teddy,teddy,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,teddi,NA,106,11,parent
5473,11061100257,5,6,pink,teddy,teddy,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,teddi,NA,106,11,parent
5474,11061100330,2,4,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,11,parent
5475,11061100354,4,5,yellow,buttons,buttons,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,button,NA,106,11,parent
5476,11061100770,1,2,baby,girl,girl,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,girl,NA,106,11,parent
5477,11061100903,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,11,parent
5478,11061101141,4,5,green,hand,hand,NA,TRUE,green,ldp_parent_utts_udpipe,green,hand,NA,106,11,parent
5479,11061101142,5,6,red,hand,hand,NA,TRUE,red,ldp_parent_utts_udpipe,red,hand,NA,106,11,parent
5480,11061101148,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,11,parent
5481,11061101347,2,4,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,11,parent
5482,11061101374,2,4,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,11,parent
5483,11061101381,9,11,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,11,parent
5484,11061101478,2,4,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,11,parent
5485,11061101486,11,12,bottom,cover,cover,NA,TRUE,bottom,ldp_parent_utts_udpipe,bottom,cover,00:12:12,106,11,parent
5486,11061101657,10,11,hot,desert,desert,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,desert,NA,106,11,parent
5487,11061200201,1,3,bite,bite,bite,NA,FALSE,bite,ldp_parent_utts_udpipe,bite,bite,NA,106,12,parent
5488,11061200201,2,3,bite,bite,bite,NA,TRUE,bite,ldp_parent_utts_udpipe,bite,bite,NA,106,12,parent
5489,11061200218,2,3,green,teeth,tooth,NA,TRUE,green,ldp_parent_utts_udpipe,green,teeth,00:12:47,106,12,parent
5490,11061200256,27,24,outside,shell,shell,NA,FALSE,outside,ldp_parent_utts_udpipe,outsid,shell,00:14:22,106,12,parent
5491,11061200275,5,6,fairy,lady,lady,NA,TRUE,fairy,ldp_parent_utts_udpipe,fairi,ladi,00:15:35,106,12,parent
5492,11061200291,11,12,solid,food,food,NA,TRUE,solid,ldp_parent_utts_udpipe,solid,food,NA,106,12,parent
5493,11061200310,2,3,baby,teeth,teeth,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,teeth,NA,106,12,parent
5494,11061200434,1,2,quack,quack,quack,NA,TRUE,quack,ldp_parent_utts_udpipe,quack,quack,NA,106,12,parent
5495,11061200512,2,4,sweet,tooth,tooth,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,tooth,00:24:01,106,12,parent
5496,11061200564,2,4,hot,sundaes,sundae,NA,FALSE,hot,ldp_parent_utts_udpipe,hot,sunda,00:26:14,106,12,parent
5497,11061200575,10,11,oatmeal,cookies,cookie,NA,TRUE,oatmeal,ldp_parent_utts_udpipe,oatmeal,cooki,NA,106,12,parent
5498,11061200586,1,2,oatmeal,cookie,cookie,NA,TRUE,oatmeal,ldp_parent_utts_udpipe,oatmeal,cooki,NA,106,12,parent
5499,11061200654,4,5,sweet,tooth,tooth,NA,TRUE,sweet,ldp_parent_utts_udpipe,sweet,tooth,NA,106,12,parent
5500,11061200778,1,2,dust,ball,ball,NA,TRUE,dust,ldp_parent_utts_udpipe,dust,ball,NA,106,12,parent
5501,11061200950,3,4,sweet,tooth,tooth,NA,TRUE,sweet,ldp_parent_utts_udpipe,sweet,tooth,NA,106,12,parent
5502,11061201039,2,3,top,ones,one,NA,TRUE,top,ldp_parent_utts_udpipe,top,on,NA,106,12,parent
5503,11061201150,5,6,mulberry,trees,tree,NA,TRUE,mulberry,ldp_parent_utts_udpipe,mulberri,tree,NA,106,12,parent
5504,11061201153,1,2,mulberry,trees,tree,NA,TRUE,mulberry,ldp_parent_utts_udpipe,mulberri,tree,NA,106,12,parent
5505,11061201260,17,18,mulberry,bush,bush,NA,TRUE,mulberry,ldp_parent_utts_udpipe,mulberri,bush,NA,106,12,parent
5506,11061201374,4,5,drum,vibrates,vibrate,NA,TRUE,drum,ldp_parent_utts_udpipe,drum,vibrat,NA,106,12,parent
5507,11061201424,9,10,top,bunk,bunk,NA,TRUE,top,ldp_parent_utts_udpipe,top,bunk,NA,106,12,parent
5508,11061201425,8,9,top,bunk,bunk,NA,TRUE,top,ldp_parent_utts_udpipe,top,bunk,NA,106,12,parent
5509,11061201428,4,5,top,bunk,bunk,NA,TRUE,top,ldp_parent_utts_udpipe,top,bunk,NA,106,12,parent
5510,11061201497,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,12,parent
5511,11061201579,1,3,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,106,12,parent
5512,11070101218,4,5,red,balloon,balloon,NA,TRUE,red,ldp_parent_utts_udpipe,red,balloon,NA,107,1,parent
5513,11070101219,1,2,yellow,balloon,balloon,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,balloon,NA,107,1,parent
5514,11070101220,1,2,green,balloon,balloon,NA,TRUE,green,ldp_parent_utts_udpipe,green,balloon,NA,107,1,parent
5515,11070101222,1,2,purple,balloon,balloon,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,balloon,NA,107,1,parent
5516,11070101223,1,2,yellow,balloon,balloon,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,balloon,NA,107,1,parent
5517,11070101224,1,2,orange,balloon,balloon,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,balloon,NA,107,1,parent
