doc_id,sentence,adj_lower,noun_token
10281201198,"Ghastly, oh that's spooky like a ghost.",spooky,ROOT
10281201336,that's your favorite ok?,ok,ROOT
10281201449,it's cold in the house.,cold,ROOT
10281201479,yeah I'm sure we'll need those ice+skates.,sure,ROOT
10281201506,oh it's nice in the sun.,nice,ROOT
10281201617,that lady sure was selling a lot of stuff.,sure,ROOT
10290100842,"you're not too sure about this dog, are you?",sure,ROOT
10290101397,if you're happy and you know it clap your hands.,happy,ROOT
10290101398,if you're happy and you know it clap your hands.,happy,ROOT
10290301008,"ok, she's ready for bed.",ready,ROOT
10290301045,her eyes are closed.,closed,ROOT
10290301050,her eyes are closed.,closed,ROOT
10290301157,that's and you're two years old.,old,ROOT
10290400214,his eyes are closed.,closed,ROOT
10290400537,"you shirt's a little big, isn't it?",big,ROOT
10290401011,our grass is very long.,long,ROOT
10290401427,"smooth on top, isn't it?",smooth,ROOT
10290401428,the top is smooth and the bottom is a little rougher.,smooth,ROOT
10290500657,are your feet hot?,hot,ROOT
10290500661,your feet are cold?,cold,ROOT
10290500664,are your feet hot?,hot,ROOT
10290600651,I'm sure you've got another bear around here somewhere.,sure,ROOT
10290601180,you better not get in the swimming pool.,better,ROOT
10290601409,what's wrong with your horse?,wrong,ROOT
10290700185,oh it's right on your fingertips isn't it?,right,ROOT
10290700276,isn't it blue like your hair?,blue,ROOT
10290700277,is it blue like your hair?,blue,ROOT
10290700280,are you sure your hair's not blue?,sure,ROOT
10290701284,are you sure that's a girl?,sure,ROOT
10290701693,daddy's not good with hair.,good,ROOT
10290702153,you're good at things.,good,ROOT
10290800363,Will you be able to find yourselves in the leaves if I make it that big?,able,ROOT
10290800447,he's three months old and that's his favorite color.,old,ROOT
10290800493,and here's Kate because she's a little bit smaller.,kate,ROOT
10290801735,ok I'm in my boat.,ok,ROOT
10290802352,oh good because I didn't know how we were going to get home+.,good,ROOT
10290900038,wow good because what's -- what's special about this week?,good,ROOT
10290900820,his leg's Ok?,ok,ROOT
10290901170,is it just too hot that we have to stay in the shade?,hot,ROOT
10290901351,your foot is way too big.,big,ROOT
10290901356,and her foot was way too big.,big,ROOT
10290901371,your foot is too wide.,wide,ROOT
10290901374,your foot is too narrow.,narrow,ROOT
10290901376,your foot is too big.,big,ROOT
10290901484,"ok, but I got a question.",ok,ROOT
10290901669,I'm confused because usually Erica is the brunette and Analise is the blonde.,confused,ROOT
10290902106,this is kind of mushy.,kind,ROOT
10291000057,"no, I am a lot healthy.",healthy,ROOT
10291000571,camp eggs cool?,cool,ROOT
10291000592,camp eggs cool.,cool,ROOT
10291000598,camp eggs cool.,cool,ROOT
10291000634,her eyes are open.,open,ROOT
10291000843,the babies-' birth+day's right there.,right,ROOT
10291000868,I'm sure somebody-'s is.,sure,ROOT
10291002382,"yeah, it's for sure that you're getting stuck a lot.",sure,ROOT
10291002385,"sure, in the afternoon you can go in the swimming pool.",sure,ROOT
10330100172,where's your bottle ###?,bottle,ROOT
10330100256,"you is ready to go, baby.",ready,ROOT
10330200298,you ready for the next grape?,ready,ROOT
10330200319,"the one below it is ok, too.",ok,ROOT
10330200330,you are happy this morning.,happy,ROOT
10330200606,"you going to use the blue cup, ok, and let Brianna use your red cup.",ok,ROOT
10330200687,Brianna not feeling well today.,brian,ROOT
10330200773,you better not have called nobody on that phone.,better,ROOT
10330200831,"Brianna, what's wrong with you today?",wrong,ROOT
10330200864,"""now he is ready to play with his friends.""",ready,ROOT
10330300495,"what's wrong, baby.",wrong,ROOT
10330300619,your food good?,good,ROOT
10330300733,you sure you don't want to stay in that chair because you know you scared of the vacuum cleaner.,sure,ROOT
10330300770,"###, ant.",ant,ROOT
10330301234,clean out all this mess then come starting cleaning your play+pen and I'll buy you a toy+box.,clean,ROOT
10330400435,it's too hot to be up in here stuff.,hot,ROOT
10330400560,what's wrong with your right eye?,wrong,ROOT
10330400996,my food is not nasty.,nasty,ROOT
10330400998,my food is not nasty.,nasty,ROOT
10330401227,it's too hot for all that mess.,hot,ROOT
10330500901,"that's right, a monster.",right,ROOT
10330501119,"Anthony, you better not be playing that pop.",better,ROOT
10330600088,"here your bubbles right here, ok?",ok,ROOT
10330600288,what's wrong with your shirt?,wrong,ROOT
10330600378,you ready for your birth+day party?,ready,ROOT
10330700123,"what's up, homey?",up,ROOT
10330700401,clean your room up while you all out in the hallway.,clean,ROOT
10330700503,clean your room up like I told you.,clean,ROOT
10330701006,it's just like -- just like being in the shower except you can have more fun.,like,ROOT
10330701109,mommy nerves ain't right.,right,ROOT
10330800329,you jealous because you a little boy and I'm a big girl.,jealous,ROOT
10330800795,it's amazing how your cartoon look compared to what my cartoon looked like.,amazing,ROOT
10330900083,"what's up, baby?",up,ROOT
10330900402,she not ready to play with them right this second.,ready,ROOT
10330900410,"what's wrong, man?",wrong,ROOT
10331000585,"my feet dirty, Anthony.",dirty,ROOT
10331000723,D_V_D is dirty or scratched or something.,dirty,ROOT
10331000765,he was able to get out that trash.,able,ROOT
10331100118,that's all her leg missing.,missing,ROOT
10370100680,"ew, is it hot out there.",hot,ROOT
10370100760,"""with five young leopards on a leash, I'd never be afraid.""",afraid,ROOT
10370200463,"she's kind of big for that castle, huh?",big,ROOT
10370200475,she's too big for those castles.,big,ROOT
10370200770,I'm sure we'll see her on the next page.,sure,ROOT
10370200774,"""as she ended her story for the night, Danny was delighted, but not Jane.""",delighted,ROOT
10370200885,"""now Peter was sure that Jane could fly, so he nudged her off the ledge, but Jane didn't have the faith and trust she needed to fly.""",sure,ROOT
10370200921,"ok, Emily, where's your pretzels?",ok,ROOT
10370200953,"Jane and her family were very happy to be reunited.""",happy,ROOT
10370300202,like your strawberries are red.,red,ROOT
10370300346,you guys are so noisy this morning.,noisy,ROOT
10370300862,"""I'm ready to take part in all the flushing fun.""",ready,ROOT
10370300886,"""mom and dad are proud of me.""",proud,ROOT
10370300991,"""prudence was very happy and proud and came to show me her full potty.""",happy,ROOT
10370300992,"""and I, Prudence's mother, was also very happy and proud of Prudence.""",happy,ROOT
10370400478,you guys are warm.,warm,ROOT
10370501307,the cat is stuck in the tree.,stuck,ROOT
10370600451,the driving thing's wet?,wet,ROOT
10370600582,daddy'll be happy that you're such a big helper.,happy,ROOT
10370600733,"daddy'll be happy if we do all this today, huh?",happy,ROOT
10370701132,are you ready for the deal?,ready,ROOT
10370701242,"""it's nice to visit places and play with friends you know.""",nice,ROOT
10370701325,"""it's important to listen to your mama.""",important,ROOT
10370701345,that's kind of a weird purple though.,kind,ROOT
10370701410,"""I'm not very good with blocks.""",good,ROOT
10370701595,"""because good friends are sweet as honey.""",sweet,ROOT
10370701605,"""owl was busy picking out a story about friendship.""",busy,ROOT
10370701632,"""friends can be new, friends can be old, but all of them are precious as gold, sang Roo.""",new,ROOT
10370900093,that's maple and brown sugar.,maple,ROOT
10370900269,wouldn't that be much better than your arm?,better,ROOT
10370900414,your butt's stuck?,stuck,ROOT
10370900420,your zipper's stuck.,stuck,ROOT
10370900925,I'm stuck in the gooey gumdrops.,stuck,ROOT
10370900976,"uhoh, now you're stuck in the molasses swamp.",stuck,ROOT
10370901111,ok but you got to move two reds first.,ok,ROOT
10371000106,that is your light green.,green,ROOT
10371000493,is it dark in your room?,dark,ROOT
10371000695,but he was too little to look over the fence.,little,ROOT
10371000703,"glad to meet you, Rex replied.",glad,ROOT
10371000715,Alfred was sure they'd be friends as long as Rex never saw how unlovable he was.,sure,ROOT
10371001012,careful so you don't break your glasses.,careful,ROOT
10371001152,his pants are different.,different,ROOT
10371001478,red or we have to find a -- band.,red,ROOT
10371001585,ok I'll put them back in the box and you put them on the beam.,ok,ROOT
10371100252,ok but we got to find your memory card.,ok,ROOT
10371200071,is yellow your favorite?,yellow,ROOT
10371200076,ok but wait we have to do one thing at a time.,ok,ROOT
10371200191,"oh, it's too cold to go out on the lake now.",cold,ROOT
10371200211,oh careful you're flinging pink paint.,careful,ROOT
10371200298,"ok, one green in the front and one green in the back.",green,ROOT
10371200442,are you sure you want that dark?,sure,ROOT
10371200518,Lilo-'s nickname is squirrel.,squirrel,ROOT
10371200622,"hey, next time Miss+Shirley does a painting -- craft you'll be ready.",ready,ROOT
10371200878,"ok, once I find all the outside let's start putting that together.",ok,ROOT
10371201028,it's more of her foot.,more,ROOT
10380100446,you better run up those stairs,better,ROOT
10380100455,you better run up the stairs or I'm going to get you,better,ROOT
10380100639,"ok, that's enough of the piggies",enough,ROOT
10380100856,and it's a little bit wet.,wet,ROOT
10380100883,is that cold in your mouth?,cold,ROOT
10380101039,"not when your hands are all dirty, ok",ok,ROOT
10380101135,you all done with this tuna?,done,ROOT
10380200194,"we're very popular today, Gracie.",popular,ROOT
10380200324,they're so much better than pasta.,better,ROOT
10380200824,"you're right, that's dogs.",right,ROOT
10380201380,it's kind of hard to push in the kitchen.,hard,ROOT
10380300991,"ok, well you do the best you can and I'll help you when I get this thing done.",best,ROOT
10380301078,you sure you want to play with this thing?,sure,ROOT
10380301245,"ok, but I'm coming to put it on the table though ok?",ok,ROOT
10380301551,you're lucky you got two drinks.,lucky,ROOT
10380400225,you can a lot more on it than you can get --,more,ROOT
10380400716,"ok, clean the wall a little bit.",ok,ROOT
10380401283,"no, he's right in front of you.",right,ROOT
10380500492,that's not nice to say to mommy and daddy.,nice,ROOT
10380500575,that a little bit hot?,hot,ROOT
10380500603,"that's nice to let your friends use it, though, when they come over.",nice,ROOT
10380501384,"it's not nice to take out a ### that you can't play with until your friend leaves, ok?",nice,ROOT
10380600079,is it rock solid?,solid,ROOT
10380600384,"###, that's busy.",busy,ROOT
10380600551,you're not being nice to your cousin.,nice,ROOT
10380600993,you ready to go to sleep?,ready,ROOT
10380600995,you ready to go to sleep?,ready,ROOT
10380700340,"you're so excited about the fort, aren't you?",excited,ROOT
10380700420,it's not very fire safe -- fireperson.,safe,ROOT
10380700630,you guys are lucky.,lucky,ROOT
10380800749,"ooh, good for you, bud.",good,ROOT
10380800792,your tongue is blue.,blue,ROOT
10380900062,you sure -- it's not a dress?,sure,ROOT
10380900064,you sure it's not a dress?,sure,ROOT
10380900079,"ooh, your hair is knotty.",knotty,ROOT
10380900245,"it's not good for your teeth, though.",good,ROOT
10380900247,because they -- get smaller and smaller and then you're going to have to only eat your food through a straw.,smaller,ROOT
10380900275,"no, you're too big for a pillow now.",big,ROOT
10380900514,those ones on the east are so tiny.,tiny,ROOT
10380900694,"that's so small, they don't even have their own names on them.",small,ROOT
10380900722,this guy fits right in here.,right,ROOT
10380901113,"that'll be perfect, and that's the last letter.",perfect,ROOT
10380901186,"and Daddy's really tall, so make his head up here.",tall,ROOT
10380901221,otherwise he won't be able to see out of the picture.,able,ROOT
10380901241,is it white like an old man's?,white,ROOT
10380901407,I can be a lot more embarrassing than that.,embarrassing,ROOT
10381000065,"sorry to tell you this, Grace, but -- it is your package from Mi_Ma.",sorry,ROOT
10381000119,those are a little bit different than the coupons that come in the mail.,different,ROOT
10381000496,"that'll be cute at school, Grace.",cute,ROOT
10381000523,I would be surprised if Mi_Ma bought you that.,surprised,ROOT
10381000529,"that was nice of Mi_Ma, wasn't it?",nice,ROOT
10381001067,"ok, last one, then you go nightnight.",ok,ROOT
10381001096,I am gentle with the baby.,gentle,ROOT
10381001282,"he's like, oh I love this paper towel.",like,ROOT
10381001319,that's like if we just kept you in your bedroom.,like,ROOT
10381100023,were your ankles warmer?,warmer,ROOT
10381100029,they're for a three+year+old.,old,ROOT
10381100033,that's why your ankles were freezing.,freezing,ROOT
10381100070,so it'll be nice and quiet and he can hear the music.,nice,ROOT
10381100235,my hands are freezing.,freezing,ROOT
10381100244,are your hands cold?,cold,ROOT
10381100570,it'd be a lot easier if I could take you with me.,easier,ROOT
10381100615,"yeah, I'm afraid this one's going to be too small.",afraid,ROOT
